"","fid","x","submission_date","meta_instance_id","village","age","gender","ethnicity","education","born","household_size","hs","household_comp","hc_gen","hc_det","young_boy","adolesc_boy","men","young_girl","adolesc_girl","women","food_uncertainty","selling_possessions","farm","livestock","conflict_type","crop_threat_rate","farm_size","field_sight","farm_walk","months_planted","crops_planted","crop_prot","other_crop_prot","crop_species","other_crop_species","top_species","other_top_species","elephant_crops_vao","herd_comp","cattle","sheep","goat","donkey","dog","chicken","duck","other_livestock","livestock_threat","small_lv_prot","small_lv_prot_other_day","small_lv_prot_other_night","med_lar_lv_prot","med_lar_lv_prot_other_day","med_lar_lv_prot_other_night","med_lar_lv_guard_day","guard_ave_day","med_lar_lv_guard_night","guard_ave_night","lv_small_loss","chicken_loss","duck_loss","other_small_loss","species_small_lv","species_small_lv_other","species_concern_small_lv","species_concern_small_lv_other","lv_med_loss","cattle_loss","goat_loss","sheep_loss","donkey_loss","dog_loss","other_med_loss","species_med_lv","species_med_lv_other","species_concern_med_lv","species_concern_med_lv_other","lv_ele_vao","lv_hyena_vao","lv_lion_vao","lv_leopard_vao","species_structures","household_location_altitude","household_location_accuracy","key","elephant_c","baboon_c","buffalo_c","hippo_c","other_c","elephant_l","hyena_l","lion_l","leopard_l","conflict","species","ID","crop","c70","c2070","river","road","ID","GSE_slope30m","ID","build_dens","ID","Settle_Dist"
"1214",376,402,"NA","uuid:67708bea-4874-4938-90b7-2ca27593299b","Nyanungu",56,"Male","Mkurya","Primary","Yes",12,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",20,"Yes","15_30",9,4,"Guarding Shouting","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog Chicken Other",30,12,20,-2147483648,3,25,-2147483648,1,"Low_productivity","Day_dog Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat Sheep",-2147483648,5,6,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Rarely","","","",1464.9,4.7,"uuid:67708bea-4874-4938-90b7-2ca27593299b",1,0,0,0,0,0,1,0,0,0,"lion",376,0.207142857142857,0.0300529096275568,0.612169312169312,0.0185714289546013,0,376,2.51947931226363,376,32.0475273132324,376,8665.1513671875
"1215",377,403,"NA","uuid:45855d18-c777-4141-b4f2-6e0c9bfb24dd","Nyichoka",21,"Male","Mkurya","Primary","Yes",10,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,3,"Once_or_twice","Yes","Yes","Livestock_loss_med","Weather",6,"Yes","0_15",9,4,"Guarding Shouting","","","","","","","Cattle Sheep Goat Donkey Dog Chicken",20,15,10,1,5,12,-2147483648,-2147483648,"Weather","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat Sheep",-2147483648,3,4,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1463,4.8,"uuid:45855d18-c777-4141-b4f2-6e0c9bfb24dd",0,0,0,0,0,0,1,0,0,0,"lion",377,0.200899470899471,0.0373015888035297,0.672645502645503,0.0134920636191964,0,377,2.32082063014545,377,27.8611373901367,377,10174.4638671875
"1216",378,404,"NA","uuid:a37d1269-6e79-4b80-91f0-8ef3db6089e3","Nyichoka",19,"Female","Mkurya","None","Yes",4,1,"Adolesc_boy Men Women",1,1,-2147483648,1,2,-2147483648,-2147483648,1,4,"Once_or_twice","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",3,"Yes","0_15",9,1,"Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle Sheep Goat Dog",200,70,40,-2147483648,3,-2147483648,-2147483648,-2147483648,"Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,10,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1506.1,4.8,"uuid:a37d1269-6e79-4b80-91f0-8ef3db6089e3",1,0,0,0,0,0,1,0,0,0,"lion",378,0.229153439153439,0.182645499706268,0.330529100529101,0.0473015867173672,0.00746031757444143,378,6.4795678613394,378,22.6642417907715,378,3194.73901367188
"1217",379,405,"NA","uuid:43908d90-89da-4b8c-b890-e4a6c2922a93","Nyichoka",31,"Male","Mkurya","None","Yes",6,1,"Young_boy Men Young_girl Women",1,1,3,-2147483648,1,1,-2147483648,1,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",2,"Yes","0_15",9,5,"Guarding Shouting","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog",100,85,90,-2147483648,6,-2147483648,-2147483648,-2147483648,"Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat Sheep",-2147483648,18,22,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1585.4,4.8,"uuid:43908d90-89da-4b8c-b890-e4a6c2922a93",1,0,0,0,0,0,1,0,0,0,"lion",379,0.128518518518519,0.162433862686157,0.36005291005291,0.0360317453742027,0,379,6.58085383576139,379,9.02238941192627,379,2419.509765625
"1218",380,406,"NA","uuid:b17f2056-6505-458c-98e1-c1a21798195f","Bokore",21,"Female","Msukuma","Primary","Yes",4,1,"Adolesc_boy Men Women",1,1,-2147483648,1,2,-2147483648,-2147483648,1,3,"Once_or_twice","Yes","Yes","Crop_damage","Wildlife",3,"No","15_30",9,3,"Guarding Shouting","","Elephant Other","Tumbili","Elephant","","Often","Cattle Sheep Goat Dog Chicken",28,62,10,-2147483648,3,17,-2147483648,-2147483648,"Weather","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1617.1,4.4,"uuid:b17f2056-6505-458c-98e1-c1a21798195f",1,0,0,0,1,0,0,0,0,0,"lion",380,0.198677248677249,0.0793650820851326,0.415026455026455,0.0497883595526218,0,380,5.70738427856454,380,6.56829929351807,380,3890.70288085938
"1219",381,407,"NA","uuid:252bbdbe-c8db-4a95-9ea2-96bfdd02fc44","Nyichoka",38,"Male","Mnata","O_level","Yes",12,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Few_times","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",4,"No","30_45",9,5,"Guarding Shouting","","Elephant Other","Tumbili","Elephant","","Often","Cattle Sheep Goat Dog Chicken",3,60,23,-2147483648,2,21,-2147483648,-2147483648,"Weather","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat Sheep",-2147483648,4,3,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1518.9,5,"uuid:252bbdbe-c8db-4a95-9ea2-96bfdd02fc44",1,0,0,0,1,0,1,0,0,0,"lion",381,0.355343915343915,0.0411640219390392,0.304232804232804,0.0402116402983665,0.012116402387619,381,4.61374478856723,381,41.2864532470703,381,6974.39013671875
"1220",382,408,"NA","uuid:612ed21e-a058-4811-be8e-babe6010d174","Nyichoka",28,"Male","Mkurya","Primary","Yes",5,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage","Wildlife",6,"Yes","15_30",9,4,"Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle",150,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"Grazing_land","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1416.6,4.3,"uuid:612ed21e-a058-4811-be8e-babe6010d174",1,0,0,0,0,0,0,0,0,0,"lion",382,0.404867724867725,0.0701058208942413,0.224867724867725,0.0349206365644932,0.00957671925425529,382,4.51456846260244,382,22.9529571533203,382,953.164306640625
"1221",383,409,"NA","uuid:1ce1664b-4892-498f-886b-d73bd4fb172d","Nyichoka",36,"Female","Mkurya","Primary","Yes",7,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage","Wildlife",5,"Yes","0_15",9,2,"Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle Goat Dog",170,-2147483648,58,-2147483648,1,-2147483648,-2147483648,-2147483648,"Grazing_land","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1514.8,5,"uuid:1ce1664b-4892-498f-886b-d73bd4fb172d",1,0,0,0,0,0,0,0,0,0,"lion",383,0.23042328042328,0.0897354483604431,0.28010582010582,0.0337037034332752,0.000423280434915796,383,4.58496339193649,383,12.9922399520874,383,268.998474121094
"1222",384,410,"NA","uuid:be24b53e-f0fb-450d-a47a-c7d76be9825c","Bwitengi",58,"Female","Mwikoma","Primary","Yes",6,1,"Adolesc_boy Men Adolesc_girl Women",1,1,-2147483648,1,3,-2147483648,1,1,4,"Frequently","Yes","Yes","No_conflict","Weather",3,"No","15_30",9,3,"None","","","","","","","Cattle Sheep Goat Dog Chicken",32,42,5,-2147483648,3,9,-2147483648,-2147483648,"Low_productivity","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1568.7,5,"uuid:be24b53e-f0fb-450d-a47a-c7d76be9825c",0,0,0,0,0,0,0,0,0,0,"lion",384,0.445026455026455,0.0100529100745916,0.143439153439153,0.0423809513449669,0.0111640207469463,384,2.86034825791127,384,47.4938545227051,384,5809.33935546875
"1223",385,411,"NA","uuid:bdd8caf9-8d44-4a01-8e6b-ad1cfe63e875","Miseke",30,"Female","Mkurya","Primary","Yes",12,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,3,"Once_or_twice","Yes","Yes","Crop_damage Livestock_loss_med","Weather",2,"Yes","0_15",9,2,"Guarding Shouting","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog Chicken",51,32,24,-2147483648,3,10,-2147483648,-2147483648,"Grazing_land","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,10,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1478.7,5,"uuid:bdd8caf9-8d44-4a01-8e6b-ad1cfe63e875",1,0,0,0,0,0,1,0,0,0,"lion",385,0.393386243386243,0.031640212982893,0.156719576719577,0.0467195771634579,0.0103174606338143,385,3.15794130429389,385,28.6551074981689,385,5858.26513671875
"1224",386,412,"NA","uuid:c4bf71a6-eda6-4489-8eef-fb3b16942e14","Miseke",58,"Female","Mjaluo","Primary","No",5,1,"Adolesc_boy Young_girl Women",1,1,-2147483648,2,-2147483648,1,-2147483648,2,3,"Once_or_twice","Yes","Yes","Crop_damage Livestock_loss_med","Weather",2,"Yes","15_30",9,2,"None","","Elephant","","Elephant","","Sometimes","Cattle Sheep Dog Chicken",45,36,-2147483648,-2147483648,2,25,-2147483648,-2147483648,"Grazing_land","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,1,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1518.2,4.5,"uuid:c4bf71a6-eda6-4489-8eef-fb3b16942e14",1,0,0,0,0,0,1,0,0,0,"lion",386,0.35984126984127,0.0229629632085562,0.224021164021164,0.0487830676138401,0,386,3.26914047936598,386,33.1302108764648,386,2694.13256835938
"1225",387,413,"NA","uuid:59383375-5579-4fb5-a7cb-7f9591dba08d","Park nyigoti",60,"Male","Msukuma","Primary","No",4,1,"Men Women",1,1,-2147483648,-2147483648,2,-2147483648,-2147483648,2,5,"Frequently","No","Yes","No_conflict","",NA,"","",-2147483648,-2147483648,"","","","","","","","Cattle Goat",6,-2147483648,7,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"Low_productivity","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1432.2,5,"uuid:59383375-5579-4fb5-a7cb-7f9591dba08d",0,0,0,0,0,0,0,0,0,0,"lion",387,0.183280423280423,0.0207407400012016,0.695026455026455,0.0331216938793659,0.0215343907475471,387,2.53757899531612,387,12.9200611114502,387,89.6661529541016
"1226",388,414,"NA","uuid:a65dea6e-1f5e-45ed-a5f8-422b1fcdf8c4","Park nyigoti",36,"Male","Mwikoma","O_level","Yes",8,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage","Wildlife",9,"Yes","0_15",9,2,"Shouting","","Elephant","","Elephant","","Always","Cattle Dog Chicken",12,-2147483648,-2147483648,-2147483648,3,25,-2147483648,-2147483648,"Low_productivity","Day_contain Night_contained Night_dog","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1453.9,4.7,"uuid:a65dea6e-1f5e-45ed-a5f8-422b1fcdf8c4",1,0,0,0,0,0,0,0,0,0,"lion",388,0.182751322751323,0.0189947094768286,0.56005291005291,0.0198941808193922,0,388,3.15198785448043,388,26.994987487793,388,2154.68432617188
"1227",389,415,"NA","uuid:9a014b8b-1797-496d-b4b9-419a315da254","Park nyigoti",25,"Male","Mkurya","Primary","Yes",3,1,"Men",1,1,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,3,"Frequently","No","Yes","Livestock_loss_med","",NA,"","",-2147483648,-2147483648,"","","","","","","","Cattle Sheep Dog",150,300,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,"Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Sheep",3,-2147483648,4,"NA",-2147483648,-2147483648,"Hyena Lion","NA","Lion","NA","","Often","Often","","",1422.6,4.4,"uuid:9a014b8b-1797-496d-b4b9-419a315da254",0,0,0,0,0,0,1,1,0,1,"lion",389,0.107407407407407,0.0244444441050291,0.498306878306878,0.0182010587304831,0.00566137582063675,389,3.53093273518026,389,12.6313447952271,389,348.559356689453
"1228",390,416,"NA","uuid:4397cb0e-6eaa-44c3-b832-1e43bbdf8de0","Park nyigoti",50,"Female","Mwikoma","Primary","Yes",10,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,5,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",9,"No","45_60",9,2,"Guarding Fire Shouting","","Elephant","","Elephant","","Always","Cattle Dog",50,-2147483648,-2147483648,-2147483648,4,-2147483648,-2147483648,-2147483648,"Low_productivity","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Goat",4,8,-2147483648,"NA",-2147483648,-2147483648,"Hyena Lion","NA","Hyena","NA","","Often","Often","","",1494.5,4.2,"uuid:4397cb0e-6eaa-44c3-b832-1e43bbdf8de0",1,0,0,0,0,0,1,1,0,1,"lion",390,0.34973544973545,0.00105820107273757,0.53047619047619,0.0131216933950782,0.0171428564935923,390,2.11392058198493,390,6.20740365982056,390,358.664611816406
"1229",391,417,"NA","uuid:46a9d8d0-4508-423e-95b3-deed3dc978b3","Mariwanda",88,"Male","Msukuma","None","No",4,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Weather",5,"Yes","0_15",9,1,"Guarding","","Baboon Other","Tumbili","Baboon","","","Cattle Goat",13,-2147483648,25,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"Wildlife","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Goat",5,20,-2147483648,"NA",-2147483648,-2147483648,"Leopard","NA","Leopard","NA","","","","Rarely","",1339.8,4.5,"uuid:46a9d8d0-4508-423e-95b3-deed3dc978b3",0,1,0,0,1,0,0,0,1,0,"lion",391,0.385343915343915,0.125925928354263,0.233280423280423,0.0224338620901108,0.00566137582063675,391,11.1282979032488,391,25.47922706604,391,8699.0029296875
"1230",392,418,"NA","uuid:b36cc204-3aff-4bb6-847c-b3a31f6465ea","Sarakwa",56,"Female","Msukuma","None","No",4,1,"Adolesc_boy Women",1,1,-2147483648,3,-2147483648,-2147483648,-2147483648,1,4,"Frequently","Yes","Yes","Crop_damage","Wildlife",2,"Yes","0_15",11,1,"Guarding","","Elephant","","Elephant","","Often","Cattle",12,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"Weather","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1219.6,4.7,"uuid:b36cc204-3aff-4bb6-847c-b3a31f6465ea",1,0,0,0,0,0,0,0,0,0,"lion",392,0.0711640211640212,0.0433862432837486,0.264391534391534,0.0372486785054207,0.0146560845896602,392,1.41016158584722,392,2.52626895904541,392,348.559356689453
"1231",393,419,"NA","uuid:d6d0a8c2-4c14-453d-999a-3f45a415c8fb","Sarakwa",29,"Male","Taturu","Primary","Yes",3,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Few_times","Yes","Yes","Crop_damage","Wildlife",3,"No","30_45",8,2,"Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle Dog",52,-2147483648,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,"Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1208,4.8,"uuid:d6d0a8c2-4c14-453d-999a-3f45a415c8fb",1,0,0,0,0,0,0,0,0,0,"lion",393,0.0855555555555556,0.0382010564208031,0.154391534391534,0.0396296307444572,0.0082010580226779,393,1.33458713174216,393,2.95934367179871,393,358.664611816406
"1232",394,420,"NA","uuid:d50c7246-fa70-49ae-ad07-1c7ebc95ce53","Mariwa",19,"Male","Msukuma","Primary","No",9,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",5,"Yes","0_15",9,3,"Guarding Fire Shouting","","Elephant","","Elephant","","Sometimes","Sheep Goat Dog Chicken Duck",-2147483648,6,3,-2147483648,3,12,15,-2147483648,"Low_productivity","Day_dog Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,2,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1235,4.8,"uuid:d50c7246-fa70-49ae-ad07-1c7ebc95ce53",1,0,0,0,0,0,1,0,0,0,"lion",394,0.232592592592593,0.0645502656698227,0.137354497354497,0.0343915335834026,0.00862433854490519,394,1.34575010080994,394,11.8373746871948,394,964.808532714844
"1233",395,421,"NA","uuid:a6fa052c-b3b5-419a-93c4-2d1f0f847839","Mariwa",56,"Male","Msukuma","Primary","No",11,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage Structure","Wildlife",15,"No","30_45",9,3,"None","","Elephant","","Elephant","","Rarely","Cattle Sheep Goat Dog Chicken",25,16,4,-2147483648,5,15,-2147483648,-2147483648,"Low_productivity","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1175,5,"uuid:a6fa052c-b3b5-419a-93c4-2d1f0f847839",1,0,0,0,0,0,0,0,0,0,"lion",395,0.316984126984127,0.0301058199256659,0.138412698412698,0.0279894173145294,0,395,1.59064816731644,395,13.2809562683105,395,1805.73376464844
"1234",396,422,"NA","uuid:f627a502-3508-493e-9e8c-0a907730cc3b","Mumwaro",32,"Female","Mwikizu","Primary","No",8,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Few_times","Yes","Yes","No_conflict","Weather",5,"Yes","0_15",9,2,"None","","","","","","","Cattle Sheep Goat Dog Chicken",16,15,8,-2147483648,5,20,-2147483648,-2147483648,"Low_productivity","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1296,4.4,"uuid:f627a502-3508-493e-9e8c-0a907730cc3b",0,0,0,0,0,0,0,0,0,0,"lion",396,0.12,0.236878305673599,0.32973544973545,0.0405820123851299,5.29100543644745e-05,396,9.49093278799344,396,13.4253149032593,396,10301.033203125
"1235",397,423,"NA","uuid:0a9153b1-96f0-4e79-bdbd-bf831bb1e7f5","Salaama A",38,"Female","Mwikizu","Primary","Yes",11,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","No","Crop_damage","Weather",13,"Yes","15_30",9,4,"None","","Elephant","","Elephant","","Often","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1367.6,4.8,"uuid:0a9153b1-96f0-4e79-bdbd-bf831bb1e7f5",1,0,0,0,0,0,0,0,0,0,"lion",397,0.227037037037037,0.161798939108849,0.317037037037037,0.0382539667189121,0.00158730160910636,397,9.31996260238467,397,19.1996440887451,397,10322.6904296875
"1236",398,424,"NA","uuid:b5cef7f0-a4f7-4ec4-b185-e41c1e762cb6","Hunyari",27,"Male","Mwikizu","O_level","Yes",28,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Weather",15,"No","30_45",9,4,"None","","Elephant Other","Tumbili","Elephant","","Rarely","Cattle Sheep Goat Dog Chicken Duck",14,22,7,-2147483648,7,12,2,-2147483648,"Grazing_land","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat Sheep",-2147483648,6,2,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1301.3,4.5,"uuid:b5cef7f0-a4f7-4ec4-b185-e41c1e762cb6",1,0,0,0,1,0,1,0,0,0,"lion",398,0.494656084656085,0.00619047600775957,0.15952380952381,0.0412698425352573,0,398,4.40578704348268,398,23.4582118988037,398,7967.79638671875
"1237",399,425,"NA","uuid:0a4fa42f-77ef-4180-a4f9-83311efc5f9f","Salama",25,"Male","Mwikizu","Primary","Yes",5,1,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","No","No_conflict","Weather",3,"Yes","0_15",8,3,"None","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1436.1,4.2,"uuid:0a4fa42f-77ef-4180-a4f9-83311efc5f9f",0,0,0,0,0,0,0,0,0,0,"lion",399,0.349470899470899,0.00407407386228442,0.168518518518519,0.0446031764149666,0.0132275130599737,399,4.73419711571916,399,71.2407836914062,399,10847.421875
