"","X","fid","x","submission_date","meta_instance_id","village","age","gender","ethnicity","education","born","household_size","hs","household_comp","hc_gen","hc_det","young_boy","adolesc_boy","men","young_girl","adolesc_girl","women","food_uncertainty","selling_possessions","farm","livestock","conflict_type","crop_threat_rate","farm_size","field_sight","farm_walk","months_planted","crops_planted","crop_prot","other_crop_prot","crop_species","other_crop_species","top_species","other_top_species","elephant_crops_vao","herd_comp","cattle","sheep","goat","donkey","dog","chicken","duck","other_livestock","livestock_threat","small_lv_prot","small_lv_prot_other_day","small_lv_prot_other_night","med_lar_lv_prot","med_lar_lv_prot_other_day","med_lar_lv_prot_other_night","med_lar_lv_guard_day","guard_ave_day","med_lar_lv_guard_night","guard_ave_night","lv_small_loss","chicken_loss","duck_loss","other_small_loss","species_small_lv","species_small_lv_other","species_concern_small_lv","species_concern_small_lv_other","lv_med_loss","cattle_loss","goat_loss","sheep_loss","donkey_loss","dog_loss","other_med_loss","species_med_lv","species_med_lv_other","species_concern_med_lv","species_concern_med_lv_other","lv_ele_vao","lv_hyena_vao","lv_lion_vao","lv_leopard_vao","species_structures","household_location_altitude","household_location_accuracy","key","elephant_c","baboon_c","buffalo_c","hippo_c","other_c","elephant_l","hyena_l","lion_l","leopard_l","conflict","species","ID","crop","c70","c2070","river","road","ID.1","gse_slope30m","ID.2","build_dens","ID.3","settle_dist","vervet_c"
"2051",375,375,401,"NA","uuid:fd6af6f7-13b7-4c09-b29b-83961115b05c","Kenokwe",22,"Male","Mkurya","Primary","Yes","9",1,"Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,"-2147483648","1","3","2","1","2",4,"Few_times","Yes","Yes","Crop_damage Livestock_loss_med Structure","Weather",8,"Yes","0_15","9","4","Guarding Shouting","","Elephant","","Elephant","","Rarely","Cattle Sheep Goat Donkey Dog Chicken","50","12","40","3","3","22","-2147483648","-2147483648","Weather","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Goat Sheep","-2147483648","5","3","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","Elephant",1430.8,5,"uuid:fd6af6f7-13b7-4c09-b29b-83961115b05c",1,0,0,0,0,0,1,0,0,0,"vervet",375,0.0708275139331818,0.0115068787708879,0.840454995632172,0.00563809555023909,0,375,2.71925854682922,375,31.8309879302979,375,9234.537109375,0
"2052",376,376,402,"NA","uuid:67708bea-4874-4938-90b7-2ca27593299b","Nyanungu",56,"Male","Mkurya","Primary","Yes","12",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",20,"Yes","15_30","9","4","Guarding Shouting","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog Chicken Other","30","12","20","-2147483648","3","25","-2147483648","1","Low_productivity","Day_dog Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Goat Sheep","-2147483648","5","6","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Rarely","","","",1464.9,4.7,"uuid:67708bea-4874-4938-90b7-2ca27593299b",1,0,0,0,0,0,1,0,0,0,"vervet",376,0.0611111111938953,0.0211111102253199,0.80222225189209,0,0,376,2.69638752937317,376,50.9295806884766,376,8658.845703125,0
"2053",377,377,403,"NA","uuid:45855d18-c777-4141-b4f2-6e0c9bfb24dd","Nyichoka",21,"Male","Mkurya","Primary","Yes","10",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",3,"Once_or_twice","Yes","Yes","Livestock_loss_med","Weather",6,"Yes","0_15","9","4","Guarding Shouting","","","","","","","Cattle Sheep Goat Donkey Dog Chicken","20","15","10","1","5","12","-2147483648","-2147483648","Weather","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Goat Sheep","-2147483648","3","4","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","",1463,4.8,"uuid:45855d18-c777-4141-b4f2-6e0c9bfb24dd",0,0,0,0,0,0,1,0,0,0,"vervet",377,0.119239084422588,0.0379681773483753,0.740062594413757,0.0114599503576756,0,377,2.44871497154236,377,8.91267681121826,377,10194.7138671875,0
"2054",378,378,404,"NA","uuid:a37d1269-6e79-4b80-91f0-8ef3db6089e3","Nyichoka",19,"Female","Mkurya","None","Yes","4",1,"Adolesc_boy Men Women",1,1,"-2147483648","1","2","-2147483648","-2147483648","1",4,"Once_or_twice","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",3,"Yes","0_15","9","1","Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle Sheep Goat Dog","200","70","40","-2147483648","3","-2147483648","-2147483648","-2147483648","Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men","2","NA","NA","","-2147483648","NA","NA","","NA","","NA","Sheep","-2147483648","-2147483648","10","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","",1506.1,4.8,"uuid:a37d1269-6e79-4b80-91f0-8ef3db6089e3",1,0,0,0,0,0,1,0,0,0,"vervet",378,0.326666653156281,0.0366666652262211,0.392222225666046,0.0900000035762787,0,378,6.72632217407227,378,2.54647898674011,378,3195.17919921875,0
"2055",379,379,405,"NA","uuid:43908d90-89da-4b8c-b890-e4a6c2922a93","Nyichoka",31,"Male","Mkurya","None","Yes","6",1,"Young_boy Men Young_girl Women",1,1,"3","-2147483648","1","1","-2147483648","1",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",2,"Yes","0_15","9","5","Guarding Shouting","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog","100","85","90","-2147483648","6","-2147483648","-2147483648","-2147483648","Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Goat Sheep","-2147483648","18","22","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","",1585.4,4.8,"uuid:43908d90-89da-4b8c-b890-e4a6c2922a93",1,0,0,0,0,0,1,0,0,0,"vervet",379,0.346666663885117,0.143333330750465,0.358888894319534,0.0399999991059303,0,379,8.67154598236084,379,11.459156036377,379,2417.40942382812,0
"2056",380,380,406,"NA","uuid:b17f2056-6505-458c-98e1-c1a21798195f","Bokore",21,"Female","Msukuma","Primary","Yes","4",1,"Adolesc_boy Men Women",1,1,"-2147483648","1","2","-2147483648","-2147483648","1",3,"Once_or_twice","Yes","Yes","Crop_damage","Wildlife",3,"No","15_30","9","3","Guarding Shouting","","Elephant Other","Tumbili","Elephant","","Often","Cattle Sheep Goat Dog Chicken","28","62","10","-2147483648","3","17","-2147483648","-2147483648","Weather","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1617.1,4.4,"uuid:b17f2056-6505-458c-98e1-c1a21798195f",1,0,0,0,1,0,0,0,0,1,"vervet",380,0.0588888898491859,0.0500000007450581,0.547777771949768,0.0144444443285465,0,380,6.64050483703613,380,0,380,3894.94702148438,1
"2057",381,381,407,"NA","uuid:252bbdbe-c8db-4a95-9ea2-96bfdd02fc44","Nyichoka",38,"Male","Mnata","O_level","Yes","12",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Few_times","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",4,"No","30_45","9","5","Guarding Shouting","","Elephant Other","Tumbili","Elephant","","Often","Cattle Sheep Goat Dog Chicken","3","60","23","-2147483648","2","21","-2147483648","-2147483648","Weather","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Goat Sheep","-2147483648","4","3","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","",1518.9,5,"uuid:252bbdbe-c8db-4a95-9ea2-96bfdd02fc44",1,0,0,0,1,0,1,0,0,1,"vervet",381,0.411111116409302,0.00111111113801599,0.282222211360931,0.0788888856768608,0.0466666668653488,381,4.60710430145264,381,36.9239463806152,381,6988.9111328125,1
"2058",382,382,408,"NA","uuid:612ed21e-a058-4811-be8e-babe6010d174","Nyichoka",28,"Male","Mkurya","Primary","Yes","5",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Frequently","Yes","Yes","Crop_damage","Wildlife",6,"Yes","15_30","9","4","Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle","150","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","Grazing_land","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys Men","2","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1416.6,4.3,"uuid:612ed21e-a058-4811-be8e-babe6010d174",1,0,0,0,0,0,0,0,0,0,"vervet",382,0.607777774333954,0,0.0500000007450581,0.045555554330349,0,382,3.67997741699219,382,15.2788743972778,382,953.92431640625,0
"2059",383,383,409,"NA","uuid:1ce1664b-4892-498f-886b-d73bd4fb172d","Nyichoka",36,"Female","Mkurya","Primary","Yes","7",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Frequently","Yes","Yes","Crop_damage","Wildlife",5,"Yes","0_15","9","2","Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle Goat Dog","170","-2147483648","58","-2147483648","1","-2147483648","-2147483648","-2147483648","Grazing_land","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men","2","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1514.8,5,"uuid:1ce1664b-4892-498f-886b-d73bd4fb172d",1,0,0,0,0,0,0,0,0,0,"vervet",383,0.296666651964188,0.107777774333954,0.310000002384186,0.0344444438815117,0,383,9.13188648223877,383,21.6450729370117,383,258.833312988281,0
"2060",384,384,410,"NA","uuid:be24b53e-f0fb-450d-a47a-c7d76be9825c","Bwitengi",58,"Female","Mwikoma","Primary","Yes","6",1,"Adolesc_boy Men Adolesc_girl Women",1,1,"-2147483648","1","3","-2147483648","1","1",4,"Frequently","Yes","Yes","No_conflict","Weather",3,"No","15_30","9","3","None","","","","","","","Cattle Sheep Goat Dog Chicken","32","42","5","-2147483648","3","9","-2147483648","-2147483648","Low_productivity","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1568.7,5,"uuid:be24b53e-f0fb-450d-a47a-c7d76be9825c",0,0,0,0,0,0,0,0,0,0,"vervet",384,0.648888885974884,0,0.0866666659712791,0,0,384,2.08858251571655,384,43.2901458740234,384,5799.35546875,0
"2061",385,385,411,"NA","uuid:bdd8caf9-8d44-4a01-8e6b-ad1cfe63e875","Miseke",30,"Female","Mkurya","Primary","Yes","12",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",3,"Once_or_twice","Yes","Yes","Crop_damage Livestock_loss_med","Weather",2,"Yes","0_15","9","2","Guarding Shouting","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog Chicken","51","32","24","-2147483648","3","10","-2147483648","-2147483648","Grazing_land","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","2","NA","NA","","-2147483648","NA","NA","","NA","","NA","Sheep","-2147483648","-2147483648","10","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","",1478.7,5,"uuid:bdd8caf9-8d44-4a01-8e6b-ad1cfe63e875",1,0,0,0,0,0,1,0,0,0,"vervet",385,0.41333332657814,0.0266666673123837,0.157777771353722,0.0622222237288952,0,385,3.16502952575684,385,29.2845096588135,385,5842.42236328125,0
"2062",386,386,412,"NA","uuid:c4bf71a6-eda6-4489-8eef-fb3b16942e14","Miseke",58,"Female","Mjaluo","Primary","No","5",1,"Adolesc_boy Young_girl Women",1,1,"-2147483648","2","-2147483648","1","-2147483648","2",3,"Once_or_twice","Yes","Yes","Crop_damage Livestock_loss_med","Weather",2,"Yes","15_30","9","2","None","","Elephant","","Elephant","","Sometimes","Cattle Sheep Dog Chicken","45","36","-2147483648","-2147483648","2","25","-2147483648","-2147483648","Grazing_land","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Sheep","-2147483648","-2147483648","1","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","",1518.2,4.5,"uuid:c4bf71a6-eda6-4489-8eef-fb3b16942e14",1,0,0,0,0,0,1,0,0,0,"vervet",386,0.37222221493721,0.00111111113801599,0.338888883590698,0.00444444455206394,0,386,3.00900769233704,386,33.1042289733887,386,2692.9453125,0
"2063",387,387,413,"NA","uuid:59383375-5579-4fb5-a7cb-7f9591dba08d","Park nyigoti",60,"Male","Msukuma","Primary","No","4",1,"Men Women",1,1,"-2147483648","-2147483648","2","-2147483648","-2147483648","2",5,"Frequently","No","Yes","No_conflict","",NA,"","","-2147483648","-2147483648","","","","","","","","Cattle Goat","6","-2147483648","7","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","Low_productivity","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1432.2,5,"uuid:59383375-5579-4fb5-a7cb-7f9591dba08d",0,0,0,0,0,0,0,0,0,0,"vervet",387,0.258888900279999,0,0.576666653156281,0,0.0677777752280235,387,2.30167555809021,387,67.4816970825195,387,93.6371231079102,0
"2064",388,388,414,"NA","uuid:a65dea6e-1f5e-45ed-a5f8-422b1fcdf8c4","Park nyigoti",36,"Male","Mwikoma","O_level","Yes","8",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Frequently","Yes","Yes","Crop_damage","Wildlife",9,"Yes","0_15","9","2","Shouting","","Elephant","","Elephant","","Always","Cattle Dog Chicken","12","-2147483648","-2147483648","-2147483648","3","25","-2147483648","-2147483648","Low_productivity","Day_contain Night_contained Night_dog","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1453.9,4.7,"uuid:a65dea6e-1f5e-45ed-a5f8-422b1fcdf8c4",1,0,0,0,0,0,0,0,0,0,"vervet",388,0.313333332538605,0,0.452222228050232,0,0,388,2.29293298721313,388,33.1042289733887,388,2130.1865234375,0
"2065",389,389,415,"NA","uuid:9a014b8b-1797-496d-b4b9-419a315da254","Park nyigoti",25,"Male","Mkurya","Primary","Yes","3",1,"Men",1,1,"-2147483648","-2147483648","3","-2147483648","-2147483648","-2147483648",3,"Frequently","No","Yes","Livestock_loss_med","",NA,"","","-2147483648","-2147483648","","","","","","","","Cattle Sheep Dog","150","300","-2147483648","-2147483648","3","-2147483648","-2147483648","-2147483648","Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men","2","NA","NA","","-2147483648","NA","NA","","NA","","NA","Cattle Sheep","3","-2147483648","4","NA","-2147483648","-2147483648","Hyena Lion","NA","Lion","NA","","Often","Often","","",1422.6,4.4,"uuid:9a014b8b-1797-496d-b4b9-419a315da254",0,0,0,0,0,0,1,1,0,0,"vervet",389,0.114444442093372,0.100000001490116,0.564444422721863,0,0,389,5.22836017608643,389,11.459156036377,389,346.821228027344,0
"2066",390,390,416,"NA","uuid:4397cb0e-6eaa-44c3-b832-1e43bbdf8de0","Park nyigoti",50,"Female","Mwikoma","Primary","Yes","10",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",5,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",9,"No","45_60","9","2","Guarding Fire Shouting","","Elephant","","Elephant","","Always","Cattle Dog","50","-2147483648","-2147483648","-2147483648","4","-2147483648","-2147483648","-2147483648","Low_productivity","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Cattle Goat","4","8","-2147483648","NA","-2147483648","-2147483648","Hyena Lion","NA","Hyena","NA","","Often","Often","","",1494.5,4.2,"uuid:4397cb0e-6eaa-44c3-b832-1e43bbdf8de0",1,0,0,0,0,0,1,1,0,0,"vervet",390,0.397777765989304,0,0.338888883590698,0,0.0211111102253199,390,2.30372905731201,390,31.8309879302979,390,363.191986083984,0
"2067",391,391,417,"NA","uuid:46a9d8d0-4508-423e-95b3-deed3dc978b3","Mariwanda",88,"Male","Msukuma","None","No","4",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Weather",5,"Yes","0_15","9","1","Guarding","","Baboon Other","Tumbili","Baboon","","","Cattle Goat","13","-2147483648","25","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","Wildlife","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Cattle Goat","5","20","-2147483648","NA","-2147483648","-2147483648","Leopard","NA","Leopard","NA","","","","Rarely","",1339.8,4.5,"uuid:46a9d8d0-4508-423e-95b3-deed3dc978b3",0,1,0,0,1,0,0,0,1,1,"vervet",391,0.265555560588837,0.294444441795349,0.246666669845581,0.0755555555224419,0,391,17.7344360351562,391,14.0056352615356,391,8696.9375,1
"2068",392,392,418,"NA","uuid:b36cc204-3aff-4bb6-847c-b3a31f6465ea","Sarakwa",56,"Female","Msukuma","None","No","4",1,"Adolesc_boy Women",1,1,"-2147483648","3","-2147483648","-2147483648","-2147483648","1",4,"Frequently","Yes","Yes","Crop_damage","Wildlife",2,"Yes","0_15","11","1","Guarding","","Elephant","","Elephant","","Often","Cattle","12","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","Weather","NA_noSmall","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1219.6,4.7,"uuid:b36cc204-3aff-4bb6-847c-b3a31f6465ea",1,0,0,0,0,0,0,0,0,0,"vervet",392,0.137111112475395,0.050956517457962,0.13277293741703,0.0186763275414705,0,392,1.56081259250641,392,1.27323949337006,392,323.722595214844,0
"2069",393,393,419,"NA","uuid:d6d0a8c2-4c14-453d-999a-3f45a415c8fb","Sarakwa",29,"Male","Taturu","Primary","Yes","3",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Few_times","Yes","Yes","Crop_damage","Wildlife",3,"No","30_45","8","2","Guarding Shouting","","Elephant","","Elephant","","Sometimes","Cattle Dog","52","-2147483648","-2147483648","-2147483648","3","-2147483648","-2147483648","-2147483648","Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1208,4.8,"uuid:d6d0a8c2-4c14-453d-999a-3f45a415c8fb",1,0,0,0,0,0,0,0,0,0,"vervet",393,0.152222216129303,0.0277777779847383,0.147777780890465,0.0344444438815117,0,393,1.15781378746033,393,1.27323949337006,393,346.672729492188,0
"2070",394,394,420,"NA","uuid:d50c7246-fa70-49ae-ad07-1c7ebc95ce53","Mariwa",19,"Male","Msukuma","Primary","No","9",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",5,"Yes","0_15","9","3","Guarding Fire Shouting","","Elephant","","Elephant","","Sometimes","Sheep Goat Dog Chicken Duck","-2147483648","6","3","-2147483648","3","12","15","-2147483648","Low_productivity","Day_dog Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","Sheep","-2147483648","-2147483648","2","NA","-2147483648","-2147483648","Hyena","NA","Hyena","NA","","Never","","","",1235,4.8,"uuid:d50c7246-fa70-49ae-ad07-1c7ebc95ce53",1,0,0,0,0,0,1,0,0,0,"vervet",394,0.221111103892326,0,0.129999995231628,0.045555554330349,0,394,1.33802700042725,394,14.0056352615356,394,956.295715332031,0
"2071",395,395,421,"NA","uuid:a6fa052c-b3b5-419a-93c4-2d1f0f847839","Mariwa",56,"Male","Msukuma","Primary","No","11",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Frequently","Yes","Yes","Crop_damage Structure","Wildlife",15,"No","30_45","9","3","None","","Elephant","","Elephant","","Rarely","Cattle Sheep Goat Dog Chicken","25","16","4","-2147483648","5","15","-2147483648","-2147483648","Low_productivity","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","Elephant",1175,5,"uuid:a6fa052c-b3b5-419a-93c4-2d1f0f847839",1,0,0,0,0,0,0,0,0,0,"vervet",395,0.375555545091629,0,0.0466666668653488,0.0500000007450581,0,395,1.52112245559692,395,47.10986328125,395,1829.25305175781,0
"2072",396,396,422,"NA","uuid:f627a502-3508-493e-9e8c-0a907730cc3b","Mumwaro",32,"Female","Mwikizu","Primary","No","8",1,"",0,0,"-2147483648","-2147483648","-2147483648","-2147483648","-2147483648","-2147483648",4,"Few_times","Yes","Yes","No_conflict","Weather",5,"Yes","0_15","9","2","None","","","","","","","Cattle Sheep Goat Dog Chicken","16","15","8","-2147483648","5","20","-2147483648","-2147483648","Low_productivity","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men","1","NA","NA","","-2147483648","NA","NA","","NA","","NA","","-2147483648","-2147483648","-2147483648","NA","-2147483648","-2147483648","","NA","","NA","","","","","",1296,4.4,"uuid:f627a502-3508-493e-9e8c-0a907730cc3b",0,0,0,0,0,0,0,0,0,0,"vervet",396,0.245555549860001,0.235555559396744,0.185555562376976,0.0544444434344769,0,396,8.51659393310547,396,42.0169067382812,396,10300.4033203125,0
